id,nama_file,ukuran_bytes,tanggal_unggah,sumber,konten
BCH-0001473,gambar_pemasaran_202404_6382.png,3923973,2024-01-23,server-arsip-medan,gambar_pemasaran_202404_6382|3923973|data approved rekap
DUP-0000120,kontrak_riset_202206_7390.xlsx,1676893,2022-04-20,nas-lokal-01,kontrak|riset|1676893|pending periode revisi
BCH-0001486,dataset_teknologi_202509_9194.doc,236546236,2024-12-11,server-arsip-makassar,dataset_teknologi_202509_9194|236546236|rekap pending total
BCH-0004066,dataset_hukum_202406_2697.xlsx,35413,2024-08-17,server-arsip-medan,dataset_hukum_202406_2697|35413|arsip draft approved
BCH-0001940,kontrak_hukum_202512_0429.txt,262338,2024-11-19,nas-lokal-03,kontrak_hukum_202512_0429|262338|data rekap arsip
BCH-0001069,log_audit_202503_2616.xml,2618765,2024-03-07,server-arsip-semarang,log_audit_202503_2616|2618765|revisi arsip total
BCH-0000300,backup_sdm_202504_5861.jpg,43005641,2024-01-18,nas-lokal-03,backup_sdm_202504_5861|43005641|periode data arsip
DUP-0000312,laporan_keuangan_202301_8229.jpg,4994097,2024-05-31,server-arsip-surabaya,laporan|keuangan|4994097|total arsip periode
BCH-0002137,presentasi_teknologi_202403_1133.xls,894387,2024-05-22,server-arsip-medan,presentasi_teknologi_202403_1133|894387|rekap draft approved
BCH-0000902,kontrak_teknologi_202503_6048.rar,484584,2024-12-01,nas-lokal-04,kontrak_teknologi_202503_6048|484584|rekap revisi total
BCH-0004169,dataset_operasional_202409_9993.jpeg,2587483,2024-07-06,portal-upload-mobile,dataset_operasional_202409_9993|2587483|revisi arsip draft
BCH-0002810,invoice_sdm_202506_2664.doc,261298,2024-08-05,cloud-storage-azure,invoice_sdm_202506_2664|261298|pending total arsip
BCH-0000794,invoice_logistik_202510_8437.xls,94223047,2024-01-04,cloud-storage-azure,invoice_logistik_202510_8437|94223047|final draft approved
BCH-0001025,gambar_sdm_202412_4643.json,1006444,2024-07-07,ftp-cabang,gambar_sdm_202412_4643|1006444|periode data revisi
BCH-0001601,laporan_manajemen_202511_0785.doc,4155930,2024-12-05,cloud-storage-azure,laporan_manajemen_202511_0785|4155930|rekap draft total
BCH-0003423,backup_teknologi_202504_0391.json,54844,2024-04-06,nas-lokal-03,backup_teknologi_202504_0391|54844|revisi draft final
BCH-0000785,gambar_hukum_202502_4008.csv,76520,2024-12-08,server-arsip-semarang,gambar_hukum_202502_4008|76520|revisi approved draft
BCH-0000837,memo_hukum_202509_8995.pdf,74527,2024-04-17,portal-upload-mobile,memo_hukum_202509_8995|74527|draft data total
BCH-0000172,surat_logistik_202510_8450.csv,685483,2024-06-29,nas-lokal-04,surat_logistik_202510_8450|685483|data total draft
BCH-0003900,memo_teknologi_202403_2224.zip,96722268,2024-09-14,server-arsip-semarang,memo_teknologi_202403_2224|96722268|draft arsip periode
BCH-0000555,kontrak_riset_202407_2415.jpeg,286382,2024-11-12,nas-lokal-03,kontrak_riset_202407_2415|286382|rekap revisi final
BCH-0003841,kontrak_logistik_202403_3209.xls,147764,2024-11-08,nas-lokal-04,kontrak_logistik_202403_3209|147764|pending total draft
BCH-0003093,log_keuangan_202409_1205.xlsx,4432527,2024-08-20,cloud-storage-azure,log_keuangan_202409_1205|4432527|data draft final
BCH-0003942,backup_operasional_202409_1497.doc,40036,2024-03-09,server-arsip-makassar,backup_operasional_202409_1497|40036|revisi arsip total
BCH-0002431,dataset_operasional_202505_0241.xlsx,321838122,2024-04-18,nas-lokal-04,dataset_operasional_202505_0241|321838122|revisi pending final
BCH-0002536,presentasi_manajemen_202509_9328.rar,175642,2024-06-13,server-arsip-makassar,presentasi_manajemen_202509_9328|175642|total pending arsip
BCH-0004126,log_keuangan_202503_3408.xml,1651254,2024-11-23,server-arsip-makassar,log_keuangan_202503_3408|1651254|periode revisi pending
BCH-0000073,invoice_audit_202505_2268.docx,463814142,2024-08-02,nas-lokal-04,invoice_audit_202505_2268|463814142|arsip draft total
BCH-0001958,dataset_riset_202408_5432.png,240293,2024-11-19,cloud-storage-azure,dataset_riset_202408_5432|240293|approved pending total
BCH-0004056,invoice_operasional_202511_9290.jpeg,724007,2024-06-28,portal-upload-mobile,invoice_operasional_202511_9290|724007|arsip data draft
BCH-0000304,log_hukum_202407_9926.docx,141196,2024-01-03,cloud-storage-azure,log_hukum_202407_9926|141196|total arsip data
BCH-0004408,laporan_audit_202408_6851.rar,27586267,2024-11-10,server-arsip-medan,laporan_audit_202408_6851|27586267|rekap arsip revisi
BCH-0000004,memo_sdm_202512_4490.png,43983,2024-09-29,portal-upload-mobile,memo_sdm_202512_4490|43983|arsip total pending
BCH-0002923,log_audit_202507_4485.xls,287581,2024-02-06,ftp-cabang,log_audit_202507_4485|287581|arsip data periode
BCH-0000720,backup_hukum_202409_8737.xls,339140,2024-03-31,nas-lokal-04,backup_hukum_202409_8737|339140|data rekap draft
BCH-0001543,laporan_pemasaran_202405_3301.rar,2858148,2024-11-21,nas-lokal-04,laporan_pemasaran_202405_3301|2858148|rekap arsip revisi
BCH-0003788,dataset_manajemen_202405_2130.xlsx,23955,2024-06-10,server-arsip-semarang,dataset_manajemen_202405_2130|23955|draft total final
DUP-0000010,presentasi_sdm_202307_7836.docx,4329725,2024-05-13,server-arsip-surabaya,presentasi|sdm|4329725|periode rekap file
BCH-0002583,laporan_sdm_202409_5275.rar,897442,2024-02-29,server-arsip-makassar,laporan_sdm_202409_5275|897442|data pending draft
BCH-0002461,log_manajemen_202408_3880.csv,188307,2024-10-20,nas-lokal-03,log_manajemen_202408_3880|188307|data periode revisi
BCH-0003930,invoice_audit_202509_3185.jpg,412037,2024-11-29,server-arsip-makassar,invoice_audit_202509_3185|412037|data pending total
BCH-0001605,surat_hukum_202411_2326.jpeg,264029,2024-05-25,nas-lokal-04,surat_hukum_202411_2326|264029|periode arsip approved
DUP-0000441,backup_keuangan_202311_1990.xml,248331,2024-02-05,portal-upload-web,backup|keuangan|248331|rekap revisi file
BCH-0003432,kontrak_operasional_202506_8047.pdf,1746809,2024-05-10,nas-lokal-04,kontrak_operasional_202506_8047|1746809|revisi arsip rekap
BCH-0000431,log_logistik_202505_9843.docx,4446754,2024-10-26,server-arsip-medan,log_logistik_202505_9843|4446754|revisi draft pending
BCH-0001395,kontrak_sdm_202503_9616.csv,48495819,2024-07-30,server-arsip-makassar,kontrak_sdm_202503_9616|48495819|periode rekap total
BCH-0003028,presentasi_riset_202403_1200.png,337262,2024-03-31,server-arsip-makassar,presentasi_riset_202403_1200|337262|revisi final data
BCH-0004243,presentasi_manajemen_202512_7268.json,252614,2024-12-21,ftp-cabang,presentasi_manajemen_202512_7268|252614|revisi approved pending
BCH-0001378,memo_teknologi_202411_8031.pdf,672232,2024-01-04,nas-lokal-04,memo_teknologi_202411_8031|672232|arsip periode draft
BCH-0004252,invoice_operasional_202402_6323.zip,15883279,2024-05-09,cloud-storage-azure,invoice_operasional_202402_6323|15883279|data final approved
BCH-0000345,presentasi_operasional_202404_5172.txt,32957538,2024-04-12,nas-lokal-04,presentasi_operasional_202404_5172|32957538|draft pending total
BCH-0001342,presentasi_sdm_202405_6550.zip,93743539,2024-05-24,nas-lokal-04,presentasi_sdm_202405_6550|93743539|arsip periode pending
BCH-0001239,presentasi_keuangan_202508_5182.xml,11363412,2024-06-20,server-arsip-makassar,presentasi_keuangan_202508_5182|11363412|rekap arsip draft
BCH-0003011,laporan_riset_202412_3488.docx,481755,2024-03-14,server-arsip-medan,laporan_riset_202412_3488|481755|rekap revisi total
BCH-0004069,backup_riset_202502_1801.doc,5864555,2024-01-26,nas-lokal-03,backup_riset_202502_1801|5864555|total pending periode
BCH-0003894,gambar_manajemen_202512_9750.xml,483556,2024-01-14,cloud-storage-azure,gambar_manajemen_202512_9750|483556|rekap data periode
BCH-0001724,memo_teknologi_202412_2158.xlsx,241673469,2024-02-20,nas-lokal-04,memo_teknologi_202412_2158|241673469|approved periode draft
BCH-0002597,memo_manajemen_202503_1798.xlsx,175583,2024-03-12,server-arsip-makassar,memo_manajemen_202503_1798|175583|rekap total arsip
DUP-0000048,memo_teknologi_202403_6877.json,4790165,2022-11-11,nas-lokal-01,memo|teknologi|4790165|approved rekap dokumen revisi
BCH-0002527,dataset_manajemen_202502_4399.png,490916,2024-11-29,portal-upload-mobile,dataset_manajemen_202502_4399|490916|approved pending periode
BCH-0000579,invoice_riset_202411_1407.zip,39988230,2024-12-17,nas-lokal-04,invoice_riset_202411_1407|39988230|final periode arsip
BCH-0000161,backup_audit_202501_3024.doc,40156329,2024-11-10,server-arsip-semarang,backup_audit_202501_3024|40156329|draft rekap pending
BCH-0004260,laporan_manajemen_202404_8191.jpeg,29704110,2024-06-24,server-arsip-medan,laporan_manajemen_202404_8191|29704110|arsip final draft
BCH-0001758,log_sdm_202504_7152.pdf,20305291,2024-12-19,server-arsip-medan,log_sdm_202504_7152|20305291|revisi pending final
BCH-0001779,backup_audit_202503_4149.zip,21646872,2024-09-23,ftp-cabang,backup_audit_202503_4149|21646872|draft data final
BCH-0002754,dataset_teknologi_202406_5026.xlsx,168735,2024-10-18,server-arsip-makassar,dataset_teknologi_202406_5026|168735|final data total
BCH-0000626,presentasi_manajemen_202502_3859.jpeg,2196681,2024-05-09,nas-lokal-04,presentasi_manajemen_202502_3859|2196681|final arsip rekap
BCH-0001037,surat_keuangan_202502_5307.xls,181426,2024-01-08,nas-lokal-04,surat_keuangan_202502_5307|181426|pending rekap final
BCH-0003445,memo_manajemen_202511_0450.jpeg,260461,2024-02-01,nas-lokal-03,memo_manajemen_202511_0450|260461|arsip pending final
BCH-0004466,dataset_logistik_202505_3152.xml,233415837,2024-12-23,cloud-storage-azure,dataset_logistik_202505_3152|233415837|final arsip total
DUP-0000467,laporan_sdm_202310_9014.json,3026270,2024-01-04,server-arsip-bandung,laporan|sdm|3026270|draft arsip revisi periode total
BCH-0003402,laporan_keuangan_202411_6312.xml,499548949,2024-07-09,nas-lokal-03,laporan_keuangan_202411_6312|499548949|revisi final approved
BCH-0003005,gambar_teknologi_202407_5319.doc,397324,2024-02-24,server-arsip-makassar,gambar_teknologi_202407_5319|397324|data approved total
BCH-0004367,dataset_sdm_202407_2081.rar,33397188,2024-10-27,server-arsip-makassar,dataset_sdm_202407_2081|33397188|pending approved periode
BCH-0001879,laporan_pemasaran_202406_5676.png,1125421,2024-11-27,cloud-storage-azure,laporan_pemasaran_202406_5676|1125421|approved arsip total
BCH-0003131,laporan_hukum_202406_5074.txt,444270,2024-04-29,nas-lokal-03,laporan_hukum_202406_5074|444270|pending draft periode
BCH-0000726,backup_keuangan_202405_2599.doc,302648,2024-02-03,server-arsip-makassar,backup_keuangan_202405_2599|302648|arsip pending revisi
BCH-0003358,invoice_teknologi_202511_6377.rar,285958,2024-07-06,portal-upload-mobile,invoice_teknologi_202511_6377|285958|total rekap periode
BCH-0004298,gambar_manajemen_202507_7557.csv,383416,2024-10-01,nas-lokal-03,gambar_manajemen_202507_7557|383416|total arsip data
BCH-0001080,kontrak_keuangan_202401_7622.csv,1759370,2024-09-14,nas-lokal-03,kontrak_keuangan_202401_7622|1759370|pending final revisi
DUP-0000315,backup_logistik_202309_4700.png,195598,2023-07-19,nas-lokal-02,backup|logistik|195598|file revisi final total dokumen
BCH-0000302,presentasi_manajemen_202510_3421.xml,474933488,2024-02-15,nas-lokal-04,presentasi_manajemen_202510_3421|474933488|total pending rekap
BCH-0003056,log_sdm_202410_0982.csv,63155,2024-10-04,ftp-cabang,log_sdm_202410_0982|63155|total revisi pending
BCH-0002845,kontrak_teknologi_202501_4463.pdf,2913884,2024-07-02,server-arsip-makassar,kontrak_teknologi_202501_4463|2913884|approved total periode
BCH-0000847,gambar_keuangan_202405_9910.jpeg,3464012,2024-05-08,ftp-cabang,gambar_keuangan_202405_9910|3464012|revisi pending data
BCH-0004014,backup_audit_202509_3502.xlsx,4149631,2024-02-19,nas-lokal-04,backup_audit_202509_3502|4149631|data rekap total
BCH-0004385,log_keuangan_202506_0449.pdf,145257,2024-02-22,server-arsip-semarang,log_keuangan_202506_0449|145257|arsip pending revisi
BCH-0004453,gambar_logistik_202401_9392.png,4166057,2024-12-15,portal-upload-mobile,gambar_logistik_202401_9392|4166057|pending draft approved
BCH-0000781,backup_hukum_202502_3114.xlsx,3021183,2024-09-08,server-arsip-semarang,backup_hukum_202502_3114|3021183|total revisi data
BCH-0001191,kontrak_audit_202402_7695.jpg,231487,2024-04-14,server-arsip-makassar,kontrak_audit_202402_7695|231487|pending data rekap
BCH-0004440,dataset_operasional_202506_6524.csv,63346,2024-07-02,nas-lokal-04,dataset_operasional_202506_6524|63346|data final periode
BCH-0004350,kontrak_pemasaran_202502_0364.jpg,4113517,2024-02-02,server-arsip-makassar,kontrak_pemasaran_202502_0364|4113517|draft pending periode
BCH-0002941,laporan_audit_202412_7469.txt,190159,2024-03-21,cloud-storage-azure,laporan_audit_202412_7469|190159|pending revisi final
BCH-0004414,kontrak_manajemen_202403_1014.jpg,469613012,2024-11-09,server-arsip-makassar,kontrak_manajemen_202403_1014|469613012|data arsip revisi
BCH-0003739,laporan_logistik_202402_4642.csv,314805,2024-06-15,cloud-storage-azure,laporan_logistik_202402_4642|314805|pending data draft
BCH-0000478,gambar_teknologi_202401_3665.pdf,422822,2024-01-31,ftp-cabang,gambar_teknologi_202401_3665|422822|total pending data
BCH-0004351,backup_logistik_202506_7651.doc,157840,2024-12-25,nas-lokal-03,backup_logistik_202506_7651|157840|final approved data
BCH-0000038,presentasi_logistik_202509_7150.doc,447719,2024-04-01,nas-lokal-03,presentasi_logistik_202509_7150|447719|data rekap draft
BCH-0002364,gambar_hukum_202512_2659.txt,4245703,2024-06-09,portal-upload-mobile,gambar_hukum_202512_2659|4245703|periode pending total
BCH-0002317,dataset_teknologi_202504_9481.xls,358165290,2024-09-13,ftp-cabang,dataset_teknologi_202504_9481|358165290|approved pending data
BCH-0004029,log_manajemen_202403_5274.png,211562,2024-07-31,nas-lokal-04,log_manajemen_202403_5274|211562|final rekap total
BCH-0003689,invoice_audit_202502_2014.zip,4483112,2024-10-25,nas-lokal-03,invoice_audit_202502_2014|4483112|approved total rekap
BCH-0001222,gambar_teknologi_202501_1977.rar,206270,2024-02-04,server-arsip-semarang,gambar_teknologi_202501_1977|206270|total data arsip
DUP-0000266,invoice_pemasaran_202402_5624.txt,461424250,2024-02-12,nas-lokal-02,invoice|pemasaran|461424250|data arsip approved revisi file
BCH-0001814,kontrak_audit_202401_3714.docx,1543357,2024-04-19,cloud-storage-azure,kontrak_audit_202401_3714|1543357|periode arsip data
BCH-0000118,laporan_keuangan_202412_3325.png,48538202,2024-01-15,server-arsip-makassar,laporan_keuangan_202412_3325|48538202|revisi arsip total
DUP-0000170,gambar_keuangan_202411_0004.docx,82832,2022-10-28,server-arsip-surabaya,gambar|keuangan|82832|arsip final approved pending
BCH-0000065,backup_manajemen_202406_8448.zip,124850,2024-08-23,nas-lokal-04,backup_manajemen_202406_8448|124850|data pending final
DUP-0000432,invoice_riset_202308_1479.zip,331996891,2023-05-03,portal-upload-web,invoice|riset|331996891|draft file dokumen
BCH-0002019,dataset_teknologi_202404_5019.json,133285779,2024-07-02,nas-lokal-03,dataset_teknologi_202404_5019|133285779|periode revisi total
BCH-0000795,invoice_riset_202411_5418.xml,158079,2024-10-12,server-arsip-makassar,invoice_riset_202411_5418|158079|draft data pending
BCH-0002410,kontrak_pemasaran_202409_0181.xls,38812320,2024-09-13,nas-lokal-03,kontrak_pemasaran_202409_0181|38812320|rekap data approved
BCH-0001545,memo_manajemen_202402_4869.docx,468156,2024-01-18,nas-lokal-03,memo_manajemen_202402_4869|468156|draft total rekap
DUP-0000151,gambar_sdm_202307_6722.txt,369298,2023-10-15,server-arsip-bandung,gambar|sdm|369298|revisi approved final dokumen periode
BCH-0003258,dataset_keuangan_202409_2213.jpeg,441652,2024-03-04,portal-upload-mobile,dataset_keuangan_202409_2213|441652|draft rekap approved
BCH-0003626,log_audit_202511_3450.xlsx,315369,2024-05-09,nas-lokal-04,log_audit_202511_3450|315369|final revisi data
DUP-0000236,dataset_riset_202409_9982.json,397439,2022-03-28,portal-upload-web,dataset|riset|397439|periode data arsip revisi
BCH-0001015,gambar_keuangan_202404_7449.zip,4637167,2024-02-27,server-arsip-medan,gambar_keuangan_202404_7449|4637167|rekap arsip revisi
BCH-0000668,kontrak_keuangan_202509_5630.zip,365119,2024-05-24,ftp-cabang,kontrak_keuangan_202509_5630|365119|periode approved total
BCH-0003127,presentasi_manajemen_202408_0997.jpg,49346,2024-04-22,ftp-cabang,presentasi_manajemen_202408_0997|49346|approved revisi total
BCH-0000874,surat_hukum_202412_4124.jpeg,42233902,2024-12-17,nas-lokal-03,surat_hukum_202412_4124|42233902|final arsip draft
BCH-0001911,kontrak_keuangan_202405_8551.pdf,3181301,2024-02-11,portal-upload-mobile,kontrak_keuangan_202405_8551|3181301|rekap approved data
BCH-0000285,gambar_audit_202405_6485.zip,2556717,2024-10-11,server-arsip-semarang,gambar_audit_202405_6485|2556717|draft data final
BCH-0001560,surat_logistik_202403_4850.pdf,129410,2024-09-19,portal-upload-mobile,surat_logistik_202403_4850|129410|draft arsip data
DUP-0000308,invoice_audit_202309_1364.jpg,414191,2022-08-01,cloud-storage-gcp,invoice|audit|414191|periode total approved final revisi
BCH-0002634,dataset_teknologi_202402_5585.docx,498212109,2024-12-31,ftp-cabang,dataset_teknologi_202402_5585|498212109|arsip total final
BCH-0002338,backup_teknologi_202505_7608.json,472651,2024-05-04,portal-upload-mobile,backup_teknologi_202505_7608|472651|rekap draft periode
BCH-0003594,backup_riset_202402_8288.xls,1434623,2024-01-15,nas-lokal-03,backup_riset_202402_8288|1434623|periode rekap arsip
BCH-0004245,dataset_hukum_202508_7914.doc,29857,2024-08-18,portal-upload-mobile,dataset_hukum_202508_7914|29857|data pending approved
BCH-0003246,presentasi_hukum_202401_3135.txt,2723029,2024-01-26,server-arsip-makassar,presentasi_hukum_202401_3135|2723029|pending approved rekap
BCH-0002713,laporan_operasional_202402_3407.png,11953480,2024-04-15,server-arsip-semarang,laporan_operasional_202402_3407|11953480|draft rekap arsip
BCH-0000822,invoice_sdm_202402_9647.rar,2060901,2024-05-25,ftp-cabang,invoice_sdm_202402_9647|2060901|total approved final
BCH-0003952,dataset_sdm_202504_5710.zip,2595189,2024-03-08,server-arsip-medan,dataset_sdm_202504_5710|2595189|final revisi approved
BCH-0004019,memo_riset_202501_0109.xml,27347128,2024-03-15,server-arsip-makassar,memo_riset_202501_0109|27347128|data rekap final
